timestamp,f_1,f_2,f_3,f_4,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,is_weekdag,is_weekend,is_werkuur,uur
2026-03-09 01:50:00+00:00,7.0,0.8800000000010186,1.0,44.202965,36.681908,1.0,45.668377,44.640636,0.0,45.16221,1.0,0.0,0.0,0.9754019,3.5,0.4850000000005821,40.76554,35.415527,1.0,23.0,23.238619,20.344908,1966.8628,250.00201,6.7580576,45.78638,59.705124,12.189979,23.107157,22.754614,24.0,19.508547,19.514927,4.0753083,5.3214684,9.128132,0.0,0.0,0.7286676,21.364798,21.166332,21.25,19.762139,509.104775,50.0,19.666666666666668,20.65285133333333,484.28494,0.0,4.194966,100.0,0.302035,148.566056,0.0,1,0,0,1
2026-03-09 02:00:00+00:00,8.0,0.7799999999988358,1.0,44.202965,36.681908,1.0,45.359226,44.640636,0.0,44.529156,1.0,0.0,0.0,0.9754019,4.0,0.4350000000013097,41.07498,35.26035,1.0,23.0,22.93747,20.344908,1967.0159,250.00201,6.7580576,45.78638,59.705124,14.30963,22.739367,22.237463,24.0,19.508547,19.514927,4.0753083,5.3214684,9.128132,0.0,0.0,0.7286676,21.51348,21.319868,21.25,19.83752475,505.49055,50.0,19.666666666666668,20.60287,486.98046,0.0,4.015312,100.0,0.3,318.981328,0.0,1,0,0,2
2026-03-09 02:10:00+00:00,8.0,0.8800000000010186,1.0,43.708927,36.203815,1.0,45.053825,0.0,0.0,45.048893,0.0,0.0,0.0,0.9754019,4.0,0.4949999999989813,41.38626,34.362514,1.0,23.0,23.088297,20.344908,1976.8066,250.00201,6.7580576,45.78638,59.705124,13.29698,23.058384,22.566856,24.0,19.508547,19.514927,4.0753083,5.3214684,9.128132,0.0,0.0,0.7286676,21.51348,21.47028,21.25,19.83752475,510.6974,50.0,19.666666666666668,20.668389333333334,491.2010766666667,0.0,3.848146,100.0,0.470621,3.491312,0.0,1,0,0,2
2026-03-09 02:20:00+00:00,4.0,0.819999999999709,0.0,36.28303,35.14864,0.0,44.418583,0.0,0.0,44.24641,0.0,0.0,0.0,0.9754019,2.0,0.4200000000018917,36.719994,33.09404,1.0,23.0,22.939348,20.344908,1977.2073,250.00201,6.946313,45.78638,59.705124,13.345664,22.741589,22.256016,24.0,19.508547,19.514927,4.0753083,5.3214684,9.128132,0.0,0.0,0.7286676,21.66604,21.62363,21.25,19.8755275,513.1261,50.0,19.666666666666668,20.668389333333334,486.4771333333333,0.0,3.803154,100.0,0.348541,30.650105,0.0,1,0,0,2
2026-03-09 02:30:00+00:00,0.0,0.0299999999988358,0.0,33.234837,32.85956,1.0,43.78832,0.0,0.0,43.61607,0.0,0.0,0.0,0.9754019,0.0,0.0149999999994179,33.24236,31.458141,1.0,23.0,23.090538,20.344908,1975.1107,250.00201,6.946313,45.78638,59.705124,13.341846,23.066813,22.576248,24.0,19.508547,19.514927,4.0753083,5.3214684,9.128132,0.0,0.0,0.7286676,21.817198,21.778025,21.25,19.91317825,514.5708775,50.0,19.666666666666668,20.61534733333333,488.5327333333333,0.0,3.682307,100.0,0.313661,45.0896,0.0,1,0,0,2
2026-03-09 02:40:00+00:00,5.0,0.7000000000007276,1.0,39.972603,32.548767,1.0,43.14756,0.0,0.0,42.527576,0.0,0.0,0.0,0.9754019,2.5,0.3499999999985448,35.87107,32.08745,1.0,23.0,22.942022,20.344908,1975.5505,250.00201,6.5904703,45.78638,59.705124,12.3498335,22.750013,22.42374,24.0,19.508547,19.514927,4.0753083,5.3214684,8.970925,0.0,0.0,0.7286676,21.966831,21.932524,21.25,19.91317825,519.447825,50.0,19.666666666666668,20.61534733333333,486.9514833333333,0.0,3.581816,100.0,0.3,169.344189,0.0,1,0,0,2
2026-03-09 02:50:00+00:00,8.0,0.7999999999992724,1.0,41.766903,34.289722,1.0,42.170498,0.0,0.0,41.42172,0.0,0.0,0.0,0.9754019,4.0,0.4000000000014552,37.75552,33.4325,1.0,23.0,22.942022,20.344908,1973.8861,250.00201,6.5904703,45.78638,59.705124,13.377241,22.750013,22.42374,24.0,19.508547,19.514927,4.0753083,5.3214684,8.970925,0.0,0.0,0.7286676,22.118063,21.932524,21.25,19.98790975,516.8624125,50.0,19.666666666666668,20.666934666666663,488.4113266666666,0.0,3.435358,100.0,0.3,310.253016,0.0,1,0,0,2
2026-03-09 03:00:00+00:00,8.0,0.8899999999994179,1.0,42.677174,35.382942,1.0,41.36151,0.0,0.0,40.311943,0.0,0.0,0.0,0.9754019,4.0,0.4449999999997089,38.98093,34.251266,1.0,23.0,23.094162,20.344908,1978.043,250.00201,6.5904703,45.78638,59.705124,12.375822,22.75335,22.422443,24.0,19.508547,19.514927,4.0753083,5.3214684,8.970925,0.0,0.0,0.7286676,22.266998,22.085915,21.25,19.98790975,516.89637,50.0,19.666666666666668,20.666934666666663,488.2066266666666,0.0,3.352939,100.0,0.3,210.140132,0.0,1,0,0,3
2026-03-09 03:10:00+00:00,8.0,0.7900000000008731,1.0,43.51778,36.059937,1.0,50.3151,48.103134,0.0,49.481415,1.0,0.0,0.0,0.9754019,25.5,0.4150000000008731,39.754025,34.784195,1.0,23.0,22.791727,20.494463,1978.0276,250.00201,6.936979,45.78638,59.705124,15.600593,22.587763,22.093864,24.0,19.508547,19.365078,4.0753083,5.3214684,9.125355,0.0,0.0,0.7286676,22.266998,22.235844,21.25,19.98790975,518.0989,50.0,19.666666666666668,20.666934666666663,488.4431866666666,14.812331,3.249506,100.0,0.3,182.971437,0.0,1,0,0,3
2026-03-09 03:20:00+00:00,8.0,0.7999999999992724,1.0,43.988525,36.528843,1.0,47.236725,48.103134,1.0,42.66911,1.0,0.0,0.0,0.9754019,138.5,0.4549999999981082,40.2165,35.109,1.0,23.0,22.791727,20.494463,1979.2555,250.00201,6.2978735,45.78638,59.705124,16.62506,22.740654,22.243538,24.0,19.508547,19.365078,4.0753083,5.3214684,8.802453,0.0,0.0,0.7286676,22.416645,22.388365,21.25,19.98767975,520.434835,50.0,19.666666666666668,20.614485666666667,488.50580666666673,26.2149125,3.0328,100.0,0.3,84.810888,0.0,1,0,0,3
2026-03-09 03:30:00+00:00,8.0,0.7999999999992724,1.0,44.3203,36.993984,1.0,52.99911,48.103134,1.0,46.994286,1.0,0.0,0.0,0.9754019,673.5,0.4650000000001455,40.670185,35.47467,1.0,23.0,23.238997,20.494463,1976.9504,250.00201,6.1472707,45.78638,59.705124,14.552117,23.2174,22.726482,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.566114,22.388365,21.25,20.024963,521.4207325,50.0,19.666666666666668,20.664235,488.86830333333336,29.502325,3.073185,100.0,0.3,327.970663,0.0,1,0,0,3
2026-03-09 03:40:00+00:00,7.0,0.8900000000030559,1.0,44.636467,37.30266,1.0,49.59792,48.103134,0.0,40.652943,1.0,0.0,0.0,0.9754019,938.0,0.5250000000014552,40.97483,35.97519,1.0,23.0,23.090136,20.494463,1973.9116,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.566114,22.541618,21.25,20.024963,519.3696649999999,50.0,19.666666666666668,20.664235,488.50458,31.715559,3.019995,100.0,0.3,271.054749,0.0,1,0,0,3
2026-03-09 03:50:00+00:00,4.0,0.8799999999973807,0.0,38.104076,36.891914,0.0,47.189888,48.103134,1.0,37.35803,1.0,0.0,0.0,0.9754019,739.5,0.5199999999967986,37.492847,34.916008,1.0,23.0,23.090136,20.494463,1975.3057,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.714743,22.692074,21.25,20.0621315,524.5504275,50.0,19.666666666666668,20.664235,486.4928,32.84651,2.978954,100.0,0.3,70.881816,0.0,1,0,0,3
2026-03-09 04:00:00+00:00,0.0,0.0200000000004365,0.0,34.31275,33.90658,1.0,47.815037,48.103134,1.0,38.427097,1.0,0.0,0.0,0.9754019,918.5,0.0950000000011641,34.22082,32.448406,1.0,23.0,23.090136,20.494463,1972.4723,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.8659,22.692074,21.25,20.09997525,525.949745,50.0,19.666666666666668,20.664235,485.9337966666667,32.346035,2.696606,100.0,0.319475,85.244728,0.0,1,0,0,4
2026-03-09 04:10:00+00:00,6.0,0.6399999999994179,1.0,40.88068,33.36927,1.0,48.73515,48.103134,1.0,39.604637,1.0,0.0,0.0,0.9754019,758.0,0.4150000000008731,36.803654,32.85953,1.0,23.0,23.090136,20.494463,1970.3956,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.359467,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.8659,22.843851,21.25,20.09997525,524.3588425,50.0,19.666666666666668,20.664235,482.93813,31.81176,2.605011,100.0,0.397955,58.473936,0.0,1,0,0,4
2026-03-09 04:20:00+00:00,8.0,0.8900000000030559,1.0,42.506546,34.945206,1.0,47.93582,48.103134,0.0,40.352077,1.0,0.0,0.0,0.9754019,708.0,0.5299999999988358,38.382458,34.07098,1.0,23.0,23.090136,20.494463,1971.3804,250.00201,6.1374755,45.78638,59.705124,12.551409,22.873652,22.562252,24.0,19.359467,19.365078,4.0753083,5.3214684,8.500428,0.0,0.0,0.7286676,23.015123,22.843851,21.25,20.137871,528.00124,50.0,19.666666666666668,20.823440666666663,486.4644866666667,31.880595,2.521957,100.0,0.576424,89.935384,0.0,1,0,0,4
2026-03-09 04:30:00+00:00,7.0,0.7999999999992724,1.0,43.567963,36.069252,1.0,47.95575,48.103134,1.0,39.258648,1.0,0.0,0.0,0.9754019,615.0,0.4850000000005821,39.615246,35.17231,1.0,23.0,23.090136,20.494463,1975.2097,250.00201,5.982442,45.78638,59.705124,12.551409,22.873652,22.4125,24.0,19.359467,19.365078,4.0753083,5.3214684,8.500428,0.0,0.0,0.7286676,23.015123,22.99505,21.25,20.137871,528.140375,50.0,19.666666666666668,20.823440666666663,481.5973066666666,32.495915,2.614533,99.806178,0.451147,27.336753,0.0,1,0,0,4
2026-03-09 04:40:00+00:00,8.0,0.7899999999972351,1.0,44.255943,36.9317,1.0,50.102165,48.103134,1.0,40.867516,1.0,0.0,0.0,0.9754019,707.5,0.4899999999979627,40.39752,35.650764,1.0,23.0,22.792019,20.643623,1975.2155,250.00201,5.827918,45.78638,59.705124,14.685896,22.552046,22.263575,24.0,19.359467,19.365078,4.0753083,5.3214684,8.351614,0.0,0.0,0.7286676,23.166636,22.99505,21.25,20.17514975,530.5272925,50.0,19.666666666666668,20.823440666666663,478.67257,30.9239865,2.864371,99.530753,0.6488,6.119087,0.0,1,0,0,4
2026-03-09 04:50:00+00:00,8.0,0.8900000000030559,1.0,44.594624,37.424587,1.0,46.61327,48.103134,1.0,39.250866,1.0,0.0,0.0100000000002182,0.9754019,590.0,0.5250000000014552,41.00325,35.832775,1.0,23.0,22.792019,20.643623,1978.287,250.00201,5.9800043,45.78638,59.705124,15.686274,22.70233,22.263575,24.0,19.359467,19.216282,4.0753083,5.3214684,8.351614,0.0,0.0,0.7286676,23.166636,23.145567,21.25,20.21291525,530.536325,50.0,19.666666666666668,20.874198,479.75873,32.657013,2.98454,98.715974,0.390979,29.20514,0.0,1,0,0,4
2026-03-09 05:00:00+00:00,5.0,0.819999999999709,0.0,38.25313,37.35277,0.0,50.16064,48.103134,1.0,41.189922,1.0,0.0,0.0,0.9754019,672.5,0.4950000000026193,38.732132,35.427204,1.0,23.0,23.242542,20.643623,1977.4458,250.00201,5.825717,45.78638,59.705124,13.66417,23.166355,22.74491,24.0,19.359467,19.216282,4.0753083,5.3214684,8.351614,0.0,0.0,0.7286676,23.316202,23.145567,21.25,20.21291525,534.0937175,50.0,19.666666666666668,20.924952333333334,479.9218966666666,31.024905,2.594834,99.756979,0.481957,322.163693,0.0,1,0,0,5
2026-03-09 05:10:00+00:00,0.0,0.2199999999975261,0.0,37.948566,36.319836,1.0,49.557083,48.103134,0.0,42.440567,1.0,0.0,0.0,0.9754019,639.5,0.1999999999970896,34.927517,33.065144,1.0,23.0,23.093346,20.643623,1976.9496,250.00201,5.671019,45.78638,59.705124,13.66417,22.862665,22.56492,24.0,19.359467,19.216282,4.0753083,5.3214684,8.202705,0.0,0.0,0.7286676,23.316202,23.29541,21.25,20.21291525,532.57945,50.0,19.666666666666668,20.924952333333334,478.4070033333333,30.5611535,2.67067,100.0,1.034515,329.603411,0.0,1,0,0,5
2026-03-09 05:20:00+00:00,5.0,0.5400000000008731,1.0,40.640213,33.390923,1.0,50.242348,48.103134,1.0,41.435154,1.0,0.0,0.0,0.9754019,514.5,0.3499999999985448,36.393425,32.65388,1.0,23.0,23.093346,20.643623,1974.941,250.00201,5.8308945,45.78638,59.705124,12.6430645,22.862665,22.56492,24.0,19.359467,19.216282,4.0753083,5.3214684,8.202705,0.0,0.0,0.7286676,23.46627,23.29541,21.25,20.25038825,534.051625,50.0,19.666666666666668,20.924952333333334,478.42758333333336,30.6629735,2.782292,100.0,0.724083,329.71003,0.0,1,0,0,5
2026-03-09 05:30:00+00:00,7.0,0.7999999999992724,1.0,42.494625,35.064045,1.0,52.701855,48.103134,0.0,43.449368,1.0,0.0,0.0,0.9754019,735.0,0.4850000000005821,38.62388,34.139774,1.0,23.0,23.093346,20.643623,1975.9515,250.00201,5.644295,45.78638,59.705124,12.6430645,22.862665,22.56492,24.0,19.359467,19.216282,4.0753083,5.3214684,8.202705,0.0,0.0,0.7286676,23.46627,23.445684,21.25,20.287542,535.08834,50.0,19.666666666666668,20.97451733333333,482.5280533333334,29.6215365,2.714006,100.0,0.850813,314.695505,0.0,1,0,0,5
2026-03-09 05:40:00+00:00,8.0,0.8700000000026193,1.0,43.713837,36.393887,1.0,49.700447,48.103134,1.0,41.17006,1.0,0.0,0.0,0.9754019,480.0,0.5149999999994179,39.862064,35.41839,1.0,23.0,23.093346,20.643623,1978.1854,250.00201,5.4942236,45.78638,59.705124,12.6430645,22.862665,22.41488,24.0,19.359467,19.216282,4.0753083,5.3214684,8.048314,0.0,0.0,0.7286676,23.617926,23.445684,21.25,20.287542,536.7237700000001,50.0,19.666666666666668,20.97451733333333,483.91693,30.752712,2.519001,100.0,0.497653,263.393797,0.0,1,0,0,5
2026-03-09 05:50:00+00:00,8.0,0.8599999999969441,1.0,44.375603,37.293243,1.0,52.567734,48.103134,0.0,43.34799,1.0,0.0,0.0,0.9754019,725.5,0.5100000000020373,40.804028,36.15343,1.0,23.0,22.793924,20.643623,1977.4188,250.00201,5.4942236,45.78638,59.705124,14.731632,22.548647,22.25966,24.0,19.359467,19.216282,4.0753083,5.3214684,8.048314,0.0,0.0,0.7286676,23.617926,23.445684,21.25,20.287542,535.953455,50.0,19.666666666666668,20.92280033333333,490.5321466666667,29.706991,2.471072,100.0,0.457541,237.207763,0.0,1,0,0,5
2026-03-09 06:00:00+00:00,7.0,0.8000000000029104,1.0,44.895386,37.798695,1.0,50.132473,48.103134,1.0,40.884235,1.0,0.0,0.0,0.9754019,487.0,0.4850000000005821,41.27583,36.330696,1.0,23.0,22.793924,20.643623,1978.3201,250.00201,5.3448515,45.78638,59.705124,14.731632,22.70323,22.25966,24.0,19.359467,19.216282,4.0753083,5.3214684,7.897547,0.0,0.0,0.7286676,23.617926,23.596212,21.25,20.287542,536.1944175,50.0,19.666666666666668,20.872012,493.1753066666667,30.830677,2.594838,100.0,0.583691,232.015322,0.0,1,0,0,6
2026-03-09 06:10:00+00:00,7.0,0.8099999999976717,0.0,41.26021,37.237953,0.0,52.57333,48.63145,1.0,43.164837,1.0,0.0,0.0,0.9754019,731.5,0.4850000000005821,42.149445,34.849735,1.0,23.0,23.093735,20.643623,1976.7916,250.00201,5.1845717,45.78638,59.705124,14.648402,23.02918,22.577608,24.0,21.118107,19.721008,248.61824,250.41399,6.23153,44.796368,45.73817,15.934044,22.638096,22.493681,21.25,20.3247745,539.42584,50.0,19.666666666666668,20.819113666666667,495.48298,29.8133375,2.235706,100.0,0.451728,302.421114,0.0,1,0,0,6
2026-03-09 06:20:00+00:00,0.0,0.4400000000023283,0.0,38.04379,36.276855,0.0,48.74236,48.63145,1.0,41.030964,1.0,0.0,0.0,0.9754019,495.5,0.2949999999982537,35.143307,32.340088,1.0,23.0,23.242712,20.792446,1973.2214,250.00201,5.1845717,45.78638,59.705124,12.569235,23.050934,22.578901,24.0,23.64358,20.036308,250.71114,250.41399,5.7161536,45.75687,45.73817,20.917894,29.033613,28.53555,21.25,20.3626525,537.6190525,50.0,19.666666666666668,20.819113666666667,498.43523,31.48363,2.162177,100.0,0.304651,295.414625,6.117708,1,0,0,6
2026-03-09 06:30:00+00:00,3.0,0.3400000000001455,1.0,40.201233,32.991737,1.0,52.84132,48.63145,1.0,43.23788,1.0,0.0,0.0,0.9754019,690.0,0.2550000000010186,35.91196,32.493797,1.0,23.0,23.09199,20.792446,1972.8962,250.00201,5.1845717,45.78638,59.705124,11.545965,22.897503,22.578901,24.0,26.431124,20.344576,250.71114,250.41399,5.5674834,45.75687,45.73817,0.49026012,28.527704,28.317709,21.25,20.3626525,534.6440975,50.0,19.666666666666668,20.872099666666667,499.73791666666665,29.8844985,2.310219,100.0,0.3,291.144135,14.593583,1,0,0,6
2026-03-09 06:40:00+00:00,8.0,0.7999999999992724,1.0,36.76979,29.182114,1.0,48.640434,48.63145,1.0,41.036568,1.0,0.0,0.0,0.9754019,493.0,0.4799999999995634,33.436035,28.366045,1.0,23.0,22.643063,20.792446,2265.5718,248.82462,5.517158,48.33556,61.90951,14.746074,22.600058,22.182812,24.0,22.214676,20.512491,250.81177,251.8385,5.7162724,47.026527,46.780315,0.49026012,27.269617,27.584991,21.25,20.3626525,537.05495,100.0,19.666666666666668,20.872099666666667,503.0346933333333,30.9187315,2.404763,99.931246,0.695016,45.25486,29.903333,1,0,0,6
2026-03-09 06:50:00+00:00,7.0,0.8899999999994179,1.0,36.76979,29.182114,1.0,52.6989,48.63145,1.0,43.442135,1.0,0.0,0.0,0.9754019,708.0,0.5250000000014552,32.970474,28.1806,1.0,23.0,22.792042,20.792446,2270.1348,248.82462,5.517158,48.33556,61.90951,15.809436,22.600058,22.182812,24.0,21.668194,20.6618,250.10849,249.65164,5.7162724,47.026527,46.780315,13.830085,21.726795,21.516996,21.25,20.43711675,543.7842449999999,100.0,19.666666666666668,20.92289866666667,509.7508133333333,29.8523425,2.810862,98.576192,0.645021,89.556114,55.644583,1,0,0,6
2026-03-09 07:00:00+00:00,8.0,0.7999999999992724,1.0,36.453266,29.021511,1.0,49.662094,48.091675,1.0,41.432495,1.0,0.0,0.0,0.9754019,483.0,0.4799999999959254,32.66379,27.703726,1.0,23.0,22.792042,20.792446,2276.8096,248.82462,5.517158,48.33556,61.90951,16.82253,22.752592,22.341784,24.0,23.679998,20.6618,250.10849,249.65164,5.565675,47.026527,46.780315,16.016083,24.60239,24.300749,21.25,20.43711675,543.837455,100.0,19.666666666666668,20.92289866666667,509.7192566666667,30.358225,3.151988,98.848858,0.688331,98.485944,89.78025,1,0,0,7
2026-03-09 07:10:00+00:00,8.0,0.7999999999992724,1.0,36.287563,28.870129,1.0,51.872116,48.091675,0.0,43.942173,1.0,0.0,0.0,0.9754019,627.5,0.4800000000032014,32.350346,27.547194,1.0,23.0,22.940784,20.792446,2270.5024,250.1581,5.517158,49.33735,62.916073,17.814608,22.752592,22.341784,24.0,22.98995,20.467945,250.83447,251.28934,5.565675,57.450993,58.293556,29.861778,23.54192,22.738417,21.25,20.43711675,545.957315,100.0,19.666666666666668,21.022688666666667,519.7923333333333,29.31348,3.402525,99.190036,0.300291,64.082146,130.488333,1,0,0,7
2026-03-09 07:20:00+00:00,7.0,0.9000000000014552,1.0,36.121353,28.705385,1.0,50.910995,48.091675,1.0,42.22932,1.0,0.0,0.0,0.9754019,552.5,0.5299999999988358,32.049625,27.055582,1.0,23.0,22.940784,20.792446,2276.5876,250.1581,5.844585,49.33735,62.916073,17.814608,22.752592,22.341784,24.0,23.598007,20.625309,249.6786,249.90112,5.8923936,57.450993,58.293556,31.925404,24.281223,23.492113,21.25,20.43711675,550.5708325,100.0,19.666666666666668,21.072627666666666,521.77234,29.85328,4.000206,98.129259,0.559856,29.366838,184.493333,1,0,0,7
2026-03-09 07:30:00+00:00,8.0,0.7999999999992724,1.0,36.300888,29.038015,1.0,40.98832,47.533928,1.0,33.92589,1.0,3.0,0.1999999999998181,100.0,1691.5,0.5,34.201195,27.609365,1.0,23.0,22.940784,20.792446,2288.744,250.1581,6.1612444,49.33735,62.916073,17.814608,22.752592,22.341784,24.0,23.896828,20.92761,249.6786,249.03806,6.0436716,57.450993,59.28873,31.925404,24.448357,23.80532,21.25,20.43711675,556.201175,100.0,19.666666666666668,21.125974333333332,559.76708,33.526415,4.212046,97.943037,0.302035,358.551303,226.46,1,0,0,7
