timestamp,f_1,f_2,f_3,f_4,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55
2026-03-09T03:20:00Z,8.0,0.7999999999992724,1.0,43.988525,36.528843,1.0,47.236725,48.103134,1.0,42.66911,1.0,0.0,0.0,0.9754019,138.5,0.45499999999810825,40.2165,35.109,1.0,23.0,22.791727,20.494463,1979.2555,250.00201,6.2978735,45.78638,59.705124,16.62506,22.740654,22.243538,24.0,19.508547,19.365078,4.0753083,5.3214684,8.802453,0.0,0.0,0.7286676,22.416645,22.388365,21.25,19.987679749999998,520.434835,50.0,19.666666666666668,20.614485666666667,488.50580666666673,26.2149125,3.0328,100.0,0.3,84.810888,0.0
2026-03-09T03:30:00Z,8.0,0.7999999999992724,1.0,44.3203,36.993984,1.0,52.99911,48.103134,1.0,46.994286,1.0,0.0,0.0,0.9754019,673.5,0.4650000000001455,40.670185,35.47467,1.0,23.0,23.238997,20.494463,1976.9504,250.00201,6.1472707,45.78638,59.705124,14.552117,23.2174,22.726482,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.566114,22.388365,21.25,20.024963,521.4207325,50.0,19.666666666666668,20.664235,488.86830333333336,29.502325,3.073185,100.0,0.3,327.970663,0.0
2026-03-09T03:40:00Z,7.0,0.8900000000030559,1.0,44.636467,37.30266,1.0,49.59792,48.103134,0.0,40.652943,1.0,0.0,0.0,0.9754019,938.0,0.5250000000014552,40.97483,35.97519,1.0,23.0,23.090136,20.494463,1973.9116,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.566114,22.541618,21.25,20.024963,519.3696649999999,50.0,19.666666666666668,20.664235,488.50458000000003,31.715559,3.019995,100.0,0.3,271.054749,0.0
2026-03-09T03:50:00Z,4.0,0.8799999999973807,0.0,38.104076,36.891914,0.0,47.189888,48.103134,1.0,37.35803,1.0,0.0,0.0,0.9754019,739.5,0.5199999999967986,37.492847,34.916008,1.0,23.0,23.090136,20.494463,1975.3057,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.714743,22.692074,21.25,20.0621315,524.5504275,50.0,19.666666666666668,20.664235,486.4928,32.84651,2.978954,100.0,0.3,70.881816,0.0
2026-03-09T04:00:00Z,0.0,0.020000000000436557,0.0,34.31275,33.90658,1.0,47.815037,48.103134,1.0,38.427097,1.0,0.0,0.0,0.9754019,918.5,0.09500000000116415,34.22082,32.448406,1.0,23.0,23.090136,20.494463,1972.4723,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.508547,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.8659,22.692074,21.25,20.09997525,525.949745,50.0,19.666666666666668,20.664235,485.9337966666667,32.346035,2.696606,100.0,0.319475,85.244728,0.0
2026-03-09T04:10:00Z,6.0,0.6399999999994179,1.0,40.88068,33.36927,1.0,48.73515,48.103134,1.0,39.604637,1.0,0.0,0.0,0.9754019,758.0,0.4150000000008731,36.803654,32.85953,1.0,23.0,23.090136,20.494463,1970.3956,250.00201,6.1374755,45.78638,59.705124,13.552788,22.873652,22.562252,24.0,19.359467,19.365078,4.0753083,5.3214684,8.649931,0.0,0.0,0.7286676,22.8659,22.843851,21.25,20.09997525,524.3588425,50.0,19.666666666666668,20.664235,482.93813,31.81176,2.605011,100.0,0.397955,58.473936,0.0
2026-03-09T04:20:00Z,8.0,0.8900000000030559,1.0,42.506546,34.945206,1.0,47.93582,48.103134,0.0,40.352077,1.0,0.0,0.0,0.9754019,708.0,0.5299999999988358,38.382458,34.07098,1.0,23.0,23.090136,20.494463,1971.3804,250.00201,6.1374755,45.78638,59.705124,12.551409,22.873652,22.562252,24.0,19.359467,19.365078,4.0753083,5.3214684,8.500428,0.0,0.0,0.7286676,23.015123,22.843851,21.25,20.137871,528.00124,50.0,19.666666666666668,20.823440666666666,486.4644866666667,31.880595,2.521957,100.0,0.576424,89.935384,0.0
2026-03-09T04:30:00Z,7.0,0.7999999999992724,1.0,43.567963,36.069252,1.0,47.95575,48.103134,1.0,39.258648,1.0,0.0,0.0,0.9754019,615.0,0.4850000000005821,39.615246,35.17231,1.0,23.0,23.090136,20.494463,1975.2097,250.00201,5.982442,45.78638,59.705124,12.551409,22.873652,22.4125,24.0,19.359467,19.365078,4.0753083,5.3214684,8.500428,0.0,0.0,0.7286676,23.015123,22.99505,21.25,20.137871,528.140375,50.0,19.666666666666668,20.823440666666666,481.5973066666666,32.495915,2.614533,99.806178,0.451147,27.336753,0.0
2026-03-09T04:40:00Z,8.0,0.7899999999972351,1.0,44.255943,36.9317,1.0,50.102165,48.103134,1.0,40.867516,1.0,0.0,0.0,0.9754019,707.5,0.48999999999796273,40.39752,35.650764,1.0,23.0,22.792019,20.643623,1975.2155,250.00201,5.827918,45.78638,59.705124,14.685896,22.552046,22.263575,24.0,19.359467,19.365078,4.0753083,5.3214684,8.351614,0.0,0.0,0.7286676,23.166636,22.99505,21.25,20.17514975,530.5272925,50.0,19.666666666666668,20.823440666666666,478.67257,30.9239865,2.864371,99.530753,0.6488,6.119087,0.0
2026-03-09T04:50:00Z,8.0,0.8900000000030559,1.0,44.594624,37.424587,1.0,46.61327,48.103134,1.0,39.250866,1.0,0.0,0.010000000000218279,0.9754019,590.0,0.5250000000014552,41.00325,35.832775,1.0,23.0,22.792019,20.643623,1978.287,250.00201,5.9800043,45.78638,59.705124,15.686274,22.70233,22.263575,24.0,19.359467,19.216282,4.0753083,5.3214684,8.351614,0.0,0.0,0.7286676,23.166636,23.145567,21.25,20.212915250000002,530.536325,50.0,19.666666666666668,20.874198,479.75873,32.657013,2.98454,98.715974,0.390979,29.20514,0.0
